word,joy_score
cosy,0.9999505281448364
sponsored,0.9999503493309021
tea,0.9999501705169678
Caribbean,0.9999501705169678
weekend,0.9999500513076782
cup,0.9999499917030334
Wow,0.9999498128890991
addition,0.9999496936798096
twins,0.9999495148658752
cups,0.9999492764472961
test,0.9999490976333618
tan,0.9999487996101379
brilliant,0.9999486207962036
warm,0.9999486207962036
providing,0.9999486207962036
Designs,0.9999480843544006
cakes,0.9999476075172424
intelligent,0.9999474287033081
villa,0.9999471306800842
Teaching,0.9999470114707947
treasure,0.999946653842926
love,0.9999463558197021
freedom,0.9999459385871887
thoughtful,0.9999454617500305
photography,0.9999451041221619
tours,0.9999448657035828
partnership,0.9999444484710693
island,0.9999444484710693
loads,0.9999440908432007
provided,0.999943733215332
excellence,0.9999436140060425
relax,0.9999430775642395
Race,0.999942421913147
purchasing,0.9999420046806335
Sounds,0.9999414682388306
enhanced,0.9999414086341858
authentic,0.999941349029541
abundant,0.999940812587738
tons,0.9999406933784485
guided,0.9999402165412903
Fair,0.9999388456344604
arts,0.9999387860298157
challenging,0.9999386668205261
hiking,0.9999381303787231
lifestyle,0.999937891960144
discovering,0.9999372959136963
Check,0.999937117099762
Everything,0.9999365210533142
prize,0.9999364018440247
projects,0.9999363422393799
sharing,0.9999359846115112
+,0.9999359250068665
passionate,0.9999358654022217
beers,0.9999353289604187
sustainability,0.9999350309371948
additions,0.9999350309371948
safely,0.9999346733093262
design,0.9999345541000366
bundle,0.9999342560768127
invites,0.9999340772628784
qualities,0.9999339580535889
spring,0.9999338388442993
CSS,0.9999337196350098
costume,0.9999333620071411
plus,0.9999327063560486
Training,0.9999322295188904
Download,0.999931812286377
coupons,0.9999317526817322
Month,0.9999314546585083
Sound,0.9999313354492188
commerce,0.9999310970306396
clean,0.9999310970306396
Yoga,0.9999309182167053
ceremony,0.9999309182167053
requirements,0.9999303817749023
Ladies,0.9999303817749023
promotion,0.999930202960968
homemade,0.999930202960968
=,0.9999301433563232
appreciated,0.9999298453330994
athletes,0.9999293684959412
Lucky,0.9999293088912964
appreciation,0.9999287724494934
tent,0.9999287724494934
camping,0.9999287128448486
Kids,0.9999281764030457
cultures,0.9999270439147949
beach,0.9999270439147949
ski,0.9999268651008606
keen,0.999926745891571
enables,0.9999263882637024
Challenge,0.9999263286590576
arranged,0.9999260902404785
creamy,0.9999259114265442
participate,0.9999257326126099
Shopping,0.9999251961708069
handmade,0.9999246597290039
shower,0.9999246001243591
torque,0.9999237656593323
Play,0.9999229907989502
labor,0.9999229907989502
coins,0.9999227523803711
Spring,0.9999226331710815
earn,0.9999222159385681
shirts,0.9999217987060547
utilizing,0.9999216198921204
Kingdom,0.9999215602874756
baking,0.9999212622642517
instruments,0.9999212622642517
crew,0.999920129776001
sustainable,0.9999192953109741
array,0.9999189972877502
testing,0.9999188780784607
booking,0.9999185800552368
lots,0.9999182224273682
breakfast,0.9999181032180786
sail,0.9999176859855652
participation,0.9999172687530518
cruise,0.999916672706604
printing,0.9999164938926697
styles,0.9999164938926697
soccer,0.9999151229858398
mommy,0.999914288520813
ensuring,0.9999141097068787
Join,0.9999133348464966
objectives,0.9999130964279175
Photography,0.9999117255210876
charming,0.9999115467071533
crazy,0.9999114871025085
holy,0.9999114871025085
Weekend,0.999911367893219
Year,0.9999098181724548
armed,0.9999090433120728
custom,0.9999090433120728
ring,0.9999082684516907
trip,0.9999080300331116
completed,0.9999077916145325
fitness,0.9999075531959534
special,0.9999072551727295
Malaysia,0.9999067187309265
aliens,0.9999067187309265
Create,0.9999064207077026
appliances,0.9999058246612549
musical,0.9999054074287415
garden,0.9999050498008728
gear,0.9999046325683594
NEW,0.9999042749404907
prepared,0.999904215335846
feat,0.9999033212661743
artistic,0.9999028444290161
shopping,0.9999025464057922
equals,0.9999024271965027
investing,0.9999022483825684
invited,0.9999018907546997
Team,0.9999016523361206
equipped,0.9999014735221863
Features,0.999901294708252
handy,0.9999012351036072
challenge,0.9999009966850281
moon,0.9999008774757385
palette,0.9999002814292908
musicians,0.9998999834060669
runners,0.9998999238014221
mighty,0.999899685382843
victory,0.9998996257781982
Loved,0.9998993873596191
chef,0.99989914894104
Build,0.9998981952667236
workshops,0.999897837638855
guys,0.9998957514762878
accessory,0.9998956918716431
curriculum,0.9998951554298401
competitive,0.9998944401741028
wicked,0.9998937845230103
wow,0.9998934864997864
preparing,0.9998905658721924
hat,0.9998900294303894
fitted,0.9998885989189148
Plus,0.9998881816864014
Free,0.9998870491981506
rings,0.9998868703842163
elements,0.9998868703842163
Workshop,0.999886691570282
spicy,0.9998862147331238
sewing,0.9998856782913208
gardening,0.9998843669891357
sweet,0.999882698059082
advertisement,0.9998823404312134
products,0.9998822808265686
simplicity,0.9998805522918701
featured,0.9998803734779358
well-being,0.9998798966407776
Taste,0.9998791813850403
dresses,0.9998789429664612
Glad,0.9998788237571716
Test,0.9998783469200134
tuition,0.9998782277107239
riders,0.9998759627342224
Joy,0.9998747110366821
knowledge,0.9998743534088135
Definitely,0.9998740553855896
goods,0.9998738765716553
diversity,0.9998736381530762
presented,0.9998713731765747
Having,0.999871015548706
Shop,0.9998695254325867
instruction,0.9998691082000732
Complete,0.9998691082000732
Delivery,0.9998689889907837
investment,0.9998682737350464
promoting,0.9998679161071777
Spa,0.9998665452003479
extraordinary,0.9998663067817688
capabilities,0.9998651742935181
skiing,0.9998650550842285
levels,0.999863862991333
graphics,0.9998618960380554
creating,0.9998617768287659
financing,0.9998616576194763
training,0.9998615384101868
designers,0.9998612403869629
feedback,0.9998598098754883
skill,0.9998584985733032
savings,0.9998576641082764
tutorial,0.9998570680618286
toes,0.9998568892478943
secrets,0.9998566508293152
experience,0.9998565316200256
newly,0.9998562932014465
jam,0.9998554587364197
new,0.9998548626899719
planets,0.999854564666748
bath,0.9998539090156555
Universe,0.9998528957366943
website,0.9998515844345093
extra,0.9998510479927063
drinks,0.9998503923416138
tidy,0.9998486638069153
massage,0.9998475909233093
Recommended,0.9998465776443481
rhythm,0.9998463988304138
pumpkin,0.9998454451560974
met,0.999844491481781
beauty,0.9998440146446228
specially,0.9998432993888855
bike,0.9998385906219482
Quality,0.9998384118080139
obtaining,0.9998377561569214
glory,0.9998366236686707
Dubai,0.9998348355293274
beer,0.9998347163200378
attendees,0.9998336434364319
Want,0.9998335242271423
dragon,0.9998331069946289
hike,0.9998330473899841
intriguing,0.9998321533203125
Lots,0.9998317360877991
smile,0.999830961227417
plenty,0.9998299479484558
gospel,0.9998299479484558
sporting,0.9998297095298767
interests,0.9998287558555603
insights,0.9998286366462708
expertise,0.9998283982276917
summer,0.9998282790184021
purchased,0.9998274445533752
hobby,0.9998270273208618
clever,0.9998248219490051
dishwasher,0.9998244643211365
hubby,0.9998239874839783
professional,0.9998236298561096
shoes,0.999822735786438
scenery,0.9998225569725037
courses,0.9998217225074768
glow,0.9998213052749634
timely,0.9998202323913574
customs,0.9998195767402649
envy,0.9998193979263306
dancing,0.9998190999031067
Sport,0.9998189806938171
riding,0.9998185038566589
basics,0.9998177289962769
dive,0.9998176693916321
template,0.9998160600662231
encourages,0.9998159408569336
Chef,0.9998157024383545
Tickets,0.9998130798339844
Results,0.9998130202293396
Money,0.9998123049736023
trips,0.9998118281364441
equality,0.9998117685317993
&,0.9998084306716919
complement,0.9998078346252441
foam,0.9998070001602173
™,0.99980628490448
freely,0.9998053908348083
grill,0.9998053312301636
Simple,0.9998034834861755
desires,0.999802827835083
dress,0.9998020529747009
sons,0.9998007416725159
gamers,0.9997994899749756
worthwhile,0.9997990727424622
promotes,0.9997974634170532
vacation,0.9997972249984741
sampling,0.999796450138092
YOU,0.9997954368591309
app,0.9997937083244324
Includes,0.9997893571853638
received,0.9997870326042175
sounds,0.9997853636741638
raising,0.9997837543487549
coupon,0.9997836947441101
flow,0.9997836947441101
demonstration,0.9997832775115967
techniques,0.999782383441925
exercises,0.9997805953025818
secured,0.9997802376747131
journey,0.9997802376747131
environments,0.9997793436050415
jumping,0.9997785091400146
magic,0.9997749328613281
Featuring,0.9997740983963013
curious,0.9997732639312744
quilt,0.9997730851173401
instructions,0.9997712969779968
wild,0.9997683167457581
guide,0.9997681975364685
situated,0.9997661113739014
newest,0.9997648000717163
decoration,0.9997641444206238
guaranteed,0.999764084815979
incentives,0.9997623562812805
Wedding,0.9997623562812805
everyday,0.9997609853744507
greens,0.9997599720954895
duo,0.9997590780258179
everything,0.9997590780258179
Island,0.9997578859329224
teaching,0.9997537136077881
prestigious,0.999753475189209
accessible,0.9997534155845642
achievements,0.9997531771659851
Newsletter,0.9997531175613403
varied,0.999752938747406
Color,0.9997518062591553
matching,0.9997513890266418
dessert,0.9997513890266418
upcoming,0.9997513294219971
Located,0.9997475147247314
contest,0.999745786190033
explored,0.9997450113296509
invention,0.999744713306427
hottest,0.9997414350509644
mixing,0.9997409582138062
Fast,0.9997393488883972
drums,0.9997393488883972
patterns,0.9997391104698181
craft,0.9997378587722778
newsletter,0.9997358918190002
harness,0.9997352361679077
fusion,0.999733567237854
materials,0.9997333288192749
Communication,0.999733030796051
golden,0.9997327923774719
Olympics,0.9997314214706421
combination,0.9997311234474182
leisure,0.9997310638427734
themes,0.9997279644012451
Product,0.9997237920761108
passion,0.9997230172157288
discounts,0.9997228980064392
Pinterest,0.9997228384017944
tested,0.9997227191925049
synthesis,0.9997219443321228
fascinating,0.9997192621231079
Contest,0.9997191429138184
offering,0.9997190833091736
travelers,0.9997182488441467
Designed,0.999718189239502
performed,0.9997153878211975
achieve,0.9997129440307617
music,0.9997121095657349
Customers,0.9997115731239319
magazines,0.999708354473114
eligible,0.9997074604034424
attraction,0.9997071027755737
virtual,0.9997066855430603
Everybody,0.9997048377990723
dining,0.9997022151947021
winners,0.999701976776123
coffee,0.9997016191482544
creation,0.9997013211250305
Ring,0.9997010827064514
helmet,0.9997004270553589
independently,0.9996992945671082
indoor,0.9996989965438843
mushrooms,0.9996984004974365
deck,0.9996957182884216
Spirit,0.9996947646141052
shirt,0.9996945261955261
^,0.9996943473815918
ultimate,0.9996942281723022
completion,0.9996910691261292
elegant,0.9996910095214844
cabinets,0.9996905326843262
Breakfast,0.9996896386146545
Dragon,0.9996891021728516
product,0.9996885657310486
moms,0.9996844530105591
table,0.9996833801269531
engagement,0.9996829628944397
College,0.9996823668479919
organize,0.9996813535690308
App,0.9996808767318726
students,0.999680757522583
bargain,0.9996800422668457
cock,0.9996786713600159
ambitious,0.9996780753135681
sized,0.9996779561042786
equipment,0.9996771216392517
ocean,0.9996767044067383
photographers,0.9996746778488159
leap,0.9996744394302368
Come,0.9996737837791443
Planning,0.9996735453605652
endless,0.9996727108955383
ALL,0.9996725916862488
foods,0.9996725916862488
Testing,0.999672532081604
herbs,0.9996722936630249
prepare,0.9996721148490906
visit,0.9996716976165771
transformation,0.9996715784072876
temple,0.999668538570404
matched,0.9996680021286011
cocktail,0.9996647238731384
clearance,0.9996644854545593
zoo,0.9996615052223206
tourism,0.9996613264083862
All,0.9996612071990967
toy,0.9996596574783325
presenting,0.999658465385437
planning,0.999657392501831
functional,0.9996564984321594
monthly,0.9996562600135803
race,0.9996554255485535
Beer,0.9996522068977356
loud,0.9996519684791565
ve,0.9996519684791565
money,0.9996485114097595
configure,0.9996480941772461
laser,0.9996467232704163
everyone,0.9996449947357178
criteria,0.9996439814567566
shop,0.9996432662010193
strategies,0.9996432065963745
installing,0.9996424317359924
bicycle,0.999642014503479
joining,0.9996411204338074
provides,0.9996410608291626
clothes,0.9996397495269775
couples,0.9996393918991089
Chamber,0.9996338486671448
modeling,0.9996331334114075
et,0.9996315836906433
flexibility,0.9996310472488403
designer,0.9996309280395508
calendar,0.9996306896209717
interested,0.9996288418769836
fonts,0.9996257424354553
Easter,0.9996231198310852
venue,0.9996228218078613
pizza,0.999622642993927
launching,0.9996211528778076
Fitness,0.9996203780174255
combines,0.9996203184127808
order,0.9996197819709778
Innovation,0.9996183514595032
hype,0.9996183514595032
unto,0.9996173977851868
Safety,0.9996168613433838
pond,0.9996142983436584
Crazy,0.9996120929718018
rich,0.9996097087860107
ears,0.9996079802513123
Summer,0.9996078610420227
talent,0.9996042847633362
Born,0.9996041059494019
surfing,0.9996024966239929
visa,0.9996020793914795
textures,0.9996006488800049
credentials,0.9995998740196228
catalog,0.999598503112793
sew,0.9995977282524109
pool,0.9995975494384766
boasts,0.9995956420898438
solar,0.9995934963226318
poses,0.9995856285095215
Girls,0.9995847940444946
installation,0.9995821714401245
Good,0.9995770454406738
experiences,0.9995747804641724
globe,0.9995742440223694
remarkable,0.9995728135108948
jazz,0.9995725154876709
logo,0.9995720982551575
Sex,0.9995719790458679
concept,0.999568521976471
ensure,0.9995676279067993
dynamic,0.9995653033256531
mountain,0.9995648860931396
easy,0.9995644688606262
polished,0.9995642900466919
wardrobe,0.999562680721283
Cup,0.9995616674423218
swimming,0.9995589852333069
energy,0.9995583891868591
Host,0.9995571970939636
},0.9995570778846741
babies,0.9995570778846741
hello,0.9995554089546204
runner,0.9995547533035278
seminar,0.9995498061180115
tub,0.9995487332344055
gateway,0.9995481967926025
skilled,0.999547004699707
park,0.9995453357696533
gameplay,0.9995446801185608
Full,0.9995418787002563
expectations,0.9995403289794922
masters,0.9995381236076355
brave,0.9995365142822266
fragrance,0.9995357990264893
good,0.9995354413986206
art,0.9995317459106445
Club,0.999524712562561
Available,0.9995185732841492
DJ,0.9995164275169373
throughout,0.9995127320289612
education,0.9995126128196716
exclusive,0.9995123744010925
Contact,0.9995120167732239
yard,0.9995110630989075
interesting,0.999510645866394
full,0.9995101690292358
tasks,0.9995095133781433
hot,0.9995062947273254
boost,0.999505877494812
invite,0.9995043873786926
cooking,0.9995024800300598
conducting,0.9994973540306091
interior,0.999492883682251
bread,0.9994916319847107
comprising,0.9994915127754211
den,0.9994900226593018
background,0.9994878768920898
successfully,0.9994828104972839
reception,0.9994814991950989
simple,0.9994811415672302
mountains,0.999480664730072
obtained,0.9994796514511108
Bring,0.9994790554046631
entertainment,0.9994789361953735
HERE,0.999477744102478
beaches,0.9994754791259766
patio,0.9994751811027527
questions,0.9994733333587646
roof,0.9994729161262512
ordering,0.9994727373123169
sport,0.9994722604751587
solid,0.9994717836380005
crafting,0.9994714856147766
grace,0.999465823173523
yogurt,0.9994624257087708
Arts,0.9994614124298096
smiled,0.9994596838951111
logos,0.9994576573371887
saving,0.9994562864303589
Knowledge,0.9994515776634216
suits,0.9994473457336426
helping,0.9994449019432068
delivered,0.9994372725486755
Getting,0.9994304776191711
idea,0.9994300603866577
wines,0.9994245767593384
goal,0.9994228482246399
gardens,0.9994181990623474
guitar,0.9994152188301086
preview,0.9994146227836609
dice,0.9994105696678162
owning,0.9994091391563416
spending,0.9994027018547058
Tagged,0.9994007349014282
implementing,0.999398946762085
monkey,0.9993981122970581
Hot,0.9993975162506104
accomplish,0.9993922710418701
acquiring,0.9993882179260254
nations,0.9993869662284851
merchandise,0.999385416507721
debut,0.9993849992752075
polite,0.9993829131126404
colour,0.9993796348571777
ages,0.9993794560432434
suite,0.9993783235549927
chickens,0.9993770122528076
everybody,0.9993764758110046
traveling,0.9993723034858704
coin,0.9993656873703003
authors,0.9993640184402466
upgraded,0.9993621706962585
wherein,0.9993612170219421
haha,0.9993610978126526
hood,0.999359130859375
dressed,0.9993552565574646
sun,0.9993550777435303
championship,0.9993548393249512
demonstrating,0.999351978302002
experiment,0.9993517398834229
Holy,0.9993515610694885
candy,0.9993476271629333
waves,0.9993452429771423
languages,0.99934321641922
cabin,0.9993413686752319
educators,0.9993399977684021
miracle,0.9993359446525574
